Day,ExpRep,PCN,log(transposon copy),log(plasmid copy),transposon copy,plasmid copy,T/P,Kan
16,4,pUC,0.7772422873647948,1.5642260918090003,5.988098282608511,36.69055166806133,0.13611851030750816,Kan
16,5,pBR322,1.1862628310052463,1.4640098827514156,15.3596629673233,29.11354771846351,0.4936343158659946,Kan
16,5,CloDF,1.3172420987649123,1.5147116957643398,20.766149304724493,32.719910179509306,0.6041277908492889,Kan
16,5,pUC,0.8493602661994378,1.598157641646451,7.076581417465309,39.65272682445282,0.1533287391651366,Kan
17,1,pBR322,1.279315035377423,1.4688268121532932,19.028221369602846,29.457227838487526,0.6127041122365577,Kan
17,1,CloDF,1.4136593817560439,1.6082376526498328,25.931035752965244,40.581733564189356,0.6142711486253266,Kan
17,1,pUC,0.6713974803497073,1.6203696401887118,4.702775435622764,41.82291820544418,0.08849170670108018,Kan
17,2,pBR322,1.2043613530290516,1.3978211508891183,16.021788091642545,25.002307704878948,0.6005839124333955,Kan
17,2,CloDF,1.4515876336825164,1.6625087753153969,28.33396871081457,46.049339492778806,0.5936350172821216,Kan
17,2,pUC,0.6880481918414731,1.5843610298753281,4.884163806679813,38.429916301958876,0.10094319850972634,Kan
17,3,pBR322,1.2490712604099323,1.4470414932849716,17.756570420063643,28.022369185648227,0.5984236068136699,Kan
17,3,CloDF,1.3536686469716797,1.6614744078622665,22.60663815529355,45.89960754587876,0.4705475130080686,Kan
17,3,pUC,0.618366346253704,1.555084822774434,4.1551002255272635,35.95106766117463,0.0878228003101263,Kan
17,4,pBR322,1.221686276639772,1.439605541801405,16.66350021733641,27.52296920692962,0.5692543756099512,Kan
17,4,CloDF,1.3158840080939167,1.5427329096976283,20.712680666778017,34.924127838311854,0.5646573967358582,Kan
17,4,pUC,0.5579088783581555,1.49493395823751,3.616897118614658,31.311501563133316,0.0836928863065244,Kan
17,5,pBR322,1.2531609284345429,1.4725575347508408,17.944824745593774,29.71178532042533,0.5699169396740048,Kan
17,5,CloDF,1.353262857738044,1.4987211402429927,22.56912174643317,31.548016729979064,0.6839651339791389,Kan
17,5,pUC,0.6575303270927703,1.6353381678274166,4.545295009329674,43.20529009054203,0.08210282974373806,Kan
18,1,pBR322,1.2993040508857614,1.667687727550561,19.960018636703463,46.5472379054116,0.4071643648529941,Kan
18,1,CloDF,1.4332924667879603,1.8150924169559433,27.207228635736694,65.36706803325667,0.4003491491496553,Kan
18,1,pUC,0.6439328199957658,2.0255266009987127,4.407119438190465,106.09074599494907,0.03214877138974361,Kan
18,2,pBR322,1.3062375205924486,1.6993299189451483,20.25347148624042,50.05107478607423,0.38464183573427757,Kan
18,2,CloDF,1.4944832891395394,1.8821174390694841,31.272527896143178,76.56975056674635,0.39711069350844563,Kan
18,2,pUC,0.5876101983261609,1.8854451397243641,3.869687876703127,76.88959815983165,0.03736793229811006,Kan
18,3,pBR322,1.2764618950714808,1.6708648519566323,18.90309985693593,46.88512928674592,0.38204233965372764,Kan
18,3,CloDF,1.3714270865278684,1.8828969637379547,23.596401191840204,76.36782988802288,0.2957379009549676,Kan
18,3,pUC,0.4947931575268665,1.7376239590228078,3.1258685221784472,54.686999481596,0.03887189124278891,Kan
18,4,pBR322,1.2602151516745046,1.691359979088319,18.21834139026612,49.157327849301645,0.35062963742319164,Kan
18,4,CloDF,1.3444367600334406,1.780652090105053,22.114785055921317,60.392628294791706,0.3499195942355597,Kan
18,4,pUC,0.4727005606396612,1.893370032005447,2.970084384529619,78.25095158780684,0.02517483509532871,Kan
18,5,pBR322,1.3179119251652531,1.7304650065317253,20.811025985280708,53.76180528593671,0.36845821093826014,Kan
18,5,CloDF,1.3802789966977693,1.7484020080092748,24.07121670732836,56.04041159074322,0.412218847503563,Kan
18,5,pUC,0.4629614465227702,1.7282447279443949,2.9129256833296027,53.48895294172641,0.03576688821719092,Kan
19,1,pBR322,1.0124606992423135,1.2048592419666104,10.292441385926237,16.039931008534552,0.5800830266616848,Kan
19,1,CloDF,1.1695481532427559,1.3712563355171412,14.917442553952512,23.65207012298443,0.5860880380640132,Kan
19,1,pUC,0.22073643080036473,1.6333458635035638,1.6642730330403752,43.006731151946205,0.015418055016494731,Kan
19,2,pBR322,1.0711030219061657,1.2990052269487113,11.792364808132982,19.934737280927063,0.5414104010308275,Kan
19,2,CloDF,1.2135749685612807,1.4235510135672067,16.37989071826136,26.537706748102284,0.5792286187647838,Kan
19,2,pUC,0.1763595951175846,1.5017984610157358,1.5014528480536555,31.755130842082195,0.015782723795969223,Kan
19,3,pBR322,1.0963186397243712,1.3358275722348603,12.489494932016527,21.703355931790313,0.5301178314712284,Kan
19,3,CloDF,1.0981658209359086,1.4302485621297765,12.544884985318864,26.950191347366665,0.4292728574239654,Kan
19,3,pUC,0.0871397470699141,1.3394411817709815,1.222733403832219,21.855356375024968,0.010165546765312984,Kan
19,4,pBR322,0.957512651978445,1.194518927639704,9.071255296980866,15.652117435254944,0.5158017311543169,Kan
19,4,CloDF,1.0630710984837852,1.3108965944886544,11.579931905369039,20.495874703821755,0.5169704356821402,Kan
19,4,pUC,0.0538547670475395,1.4356711949975314,1.1331539594230073,27.287818370019817,0.00482314196911649,Kan
19,5,pBR322,1.077741920640035,1.312699904666764,11.963964781334505,20.547246782421812,0.5337015011526088,Kan
19,5,CloDF,1.1523228283870415,1.3018833124884102,14.214931097277804,20.04241064284002,0.6595168311218904,Kan
19,5,pUC,0.10923860601817266,1.504201950059441,1.2861502631347024,31.9395891520582,0.008961429654643216,Kan
20,1,pBR322,1.3339227970414658,1.5105849190933285,21.575933260072926,32.46281673394853,0.6357075705396961,Kan
20,1,CloDF,1.601206191417016,1.791664979772267,40.09171612846837,61.93826963401495,0.63001226509539,Kan
20,1,pUC,1.504216993965522,1.8278577626235526,32.00445473137757,67.43761859743479,0.45975187618963304,Kan
20,2,pBR322,1.3574803318656132,1.5614577739214734,22.796328641082273,36.49659418590545,0.5979885479761119,Kan
20,2,CloDF,1.584975034972589,1.7801133441773398,38.58506864004823,60.29657593023387,0.6233676326129285,Kan
20,2,pUC,1.439436693145834,1.730696191689215,27.53482499707638,53.851303027187505,0.49280920139204576,Kan
20,3,pBR322,1.3772689589733524,1.6027468084536587,23.86368466228649,40.11173792431384,0.5701012322184861,Kan
20,3,CloDF,1.4852626246063672,1.7684079542209565,30.587934182496255,58.68394157506077,0.5042583455337661,Kan
20,3,pUC,1.5320268037500016,1.8361545414133527,34.05833579442545,68.64162603947115,0.48192260604759096,Kan
20,4,pBR322,1.2276724454047712,1.4710775437870887,16.901139459693155,29.648646673562826,0.5374342078513509,Kan
20,4,CloDF,1.4819015751017146,1.6825315369867984,30.37157542665216,48.16776815327572,0.6099478303922755,Kan
20,4,pUC,1.5433085946550256,1.844747949176601,34.94990845010471,70.0109535206888,0.48531006835766527,Kan
20,5,pBR322,1.2967373033675087,1.519443630233174,19.817439888012135,33.079537445030404,0.5687649028602244,Kan
20,5,CloDF,1.5537890639473282,1.7014992506053284,35.867093729653455,50.30387395843808,0.692991154632634,Kan
20,5,pUC,1.6191758239742216,1.919911931659181,41.630840007291994,83.16767984901526,0.4884272434452668,Kan
21,1,pBR322,1.317753544819224,1.4532327872441708,20.800016639258157,28.445550517124627,0.6972238885934927,Kan
21,1,CloDF,1.6352554042032,1.7819932016385707,43.319082120250066,60.552093487744806,0.6984555090141026,Kan
21,1,pUC,1.4225987979789572,1.7157846638827492,26.468349809103824,52.01851632920508,0.49004007785007647,Kan
21,2,pBR322,1.34522182792292,1.5077268971949174,22.14928967379346,32.20422157800149,0.657211238364242,Kan
21,2,CloDF,1.5978319660142664,1.7626954197766505,39.64541933221745,57.92252605283261,0.6670620404959015,Kan
21,2,pUC,1.3745407032180224,1.6637011797639214,23.696285137591364,46.115498739960564,0.4923591368385239,Kan
21,3,pBR322,1.3508697161391956,1.5085745805703128,22.4479437312355,32.32149676729966,0.6647544669506322,Kan
21,3,CloDF,1.5606084089984789,1.8051234966517684,36.4158983858447,63.91197992691133,0.5539797638066994,Kan
21,3,pUC,1.4017032959916575,1.6789965540152088,25.27164971052059,47.907788293704186,0.5072870014521407,Kan
21,4,pBR322,1.2453630292762177,1.4288501790712793,17.62292453134977,26.88276757638154,0.618324625415016,Kan
21,4,CloDF,1.5332428470462807,1.6747860069450418,34.24300428185101,47.2965766106442,0.7024054122444691,Kan
21,4,pUC,1.3933909387706966,1.668877914258661,24.7449592524478,46.65628415480419,0.5090506194178468,Kan
21,5,pBR322,1.3124983280879843,1.4825192028181204,20.538519400984768,30.40375275311655,0.6435570955643553,Kan
21,5,CloDF,1.59442999907742,1.6871565916502125,39.40860197578295,48.667953292687805,0.7889676720992823,Kan
21,5,pUC,1.4636449128634668,1.7500971199099575,29.10169455115098,56.28332101392794,0.499407032705197,Kan
0,1,pBR322,1.7784587307539896,1.9057920142178635,60.06196071299309,80.53547406075668,0.734373504882251,noKan
0,1,CloDF,2.4046720986110253,2.51843208280082,254.32763222928781,330.30528460594724,0.766827608902615,noKan
0,1,pUC,3.1145821700295673,3.8409211127607406,1304.8986775799024,6957.970074939181,0.18963948695016963,noKan
0,2,pBR322,1.7784587307539896,1.9057920142178635,60.06196071299309,80.53547406075668,0.734373504882251,noKan
0,2,CloDF,2.4046720986110253,2.51843208280082,254.32763222928781,330.30528460594724,0.766827608902615,noKan
0,2,pUC,3.1145821700295673,3.8409211127607406,1304.8986775799024,6957.970074939181,0.18963948695016963,noKan
0,3,pBR322,1.7784587307539896,1.9057920142178635,60.06196071299309,80.53547406075668,0.734373504882251,noKan
0,3,CloDF,2.4046720986110253,2.51843208280082,254.32763222928781,330.30528460594724,0.766827608902615,noKan
0,3,pUC,3.1145821700295673,3.8409211127607406,1304.8986775799024,6957.970074939181,0.18963948695016963,noKan
0,4,pBR322,1.7784587307539896,1.9057920142178635,60.06196071299309,80.53547406075668,0.734373504882251,noKan
0,4,CloDF,2.4046720986110253,2.51843208280082,254.32763222928781,330.30528460594724,0.766827608902615,noKan
0,4,pUC,3.1145821700295673,3.8409211127607406,1304.8986775799024,6957.970074939181,0.18963948695016963,noKan
0,5,pBR322,1.7784587307539896,1.9057920142178635,60.06196071299309,80.53547406075668,0.734373504882251,noKan
0,5,CloDF,2.4046720986110253,2.51843208280082,254.32763222928781,330.30528460594724,0.766827608902615,noKan
0,5,pUC,3.1145821700295673,3.8409211127607406,1304.8986775799024,6957.970074939181,0.18963948695016963,noKan
1,1,pBR322,1.314627077569904,1.512562815785942,20.64728561054086,32.596544475046024,0.6040068584358992,noKan
1,1,CloDF,1.8690676086149345,2.0230448504348213,74.21754335706163,105.99172686319962,0.693405492128978,noKan
1,1,pUC,2.5617569410729444,3.3306252419477005,365.25903091959384,2143.4082391418483,0.16982598908143107,noKan
1,2,pBR322,1.2561776153148232,1.4657578604228554,18.06747416773549,29.27283076936366,0.582974336990832,noKan
1,2,CloDF,1.9116099067361694,2.058444577527721,81.73334527120218,114.48770657628394,0.7061088941260522,noKan
1,2,pUC,2.6376377300634655,3.360701734106007,434.54824383623645,2296.3070529006995,0.18877670423805973,noKan
1,3,pBR322,1.30835876009541,1.5290740748575933,20.357198941889457,33.817269717125264,0.5723674094935355,noKan
1,3,CloDF,1.8558429736895885,2.0370617989085433,71.75967910679809,108.96604690985261,0.6501885565794426,noKan
1,3,pUC,2.6032519072728633,3.3534338440676366,401.6536649110087,2263.6670965946564,0.17816352862072538,noKan
1,4,pBR322,1.1996636656542852,1.4134799719945053,15.838350240433899,25.914707927053517,0.5728258065080604,noKan
1,4,CloDF,1.8417740309727295,2.02954937938189,69.74118566636847,107.69232479612076,0.639806183056019,noKan
1,4,pUC,2.424039563912418,3.263763270354309,265.9881449382921,1837.349976874384,0.1441659216677418,noKan
1,5,pBR322,1.2480479896712788,1.4776596966051796,17.74096158155261,30.070558421246897,0.5563707693638101,noKan
1,5,CloDF,1.8559377532893515,2.0381743468154983,71.93233859832155,109.22026000599811,0.6493743018510617,noKan
1,5,pUC,2.5510709626181827,3.3157881202706534,356.41598131807353,2069.5496791242545,0.1718186237581575,noKan
2,1,pBR322,1.2369067779936926,1.2765608516134945,17.274747453556632,18.919903111066105,0.8600446578546478,noKan
2,1,CloDF,1.7263199021135958,1.7288027672035318,53.31970872348912,53.6436032217505,0.9756556811734295,noKan
2,1,pUC,1.346242762955755,1.7197326789780145,22.232832301712318,52.5605885468959,0.4042541568252656,noKan
2,2,pBR322,1.245097712798876,1.303183940402138,17.5925399854183,20.102075696617696,0.8251697399246202,noKan
2,2,CloDF,1.7588308363385352,1.769559072630087,57.3988422588045,58.88721024580793,0.9596343987692908,noKan
2,2,pUC,1.2456148053932674,1.6867435221605065,17.622236439467688,48.622146353620415,0.34169598794850914,noKan
2,3,pBR322,1.197541318384482,1.247943124111943,15.766475992465416,17.701734915489855,0.8340705563379148,noKan
2,3,CloDF,1.7050490472564972,1.7303982156935522,50.787649761503,53.761026922110204,0.925502716709441,noKan
2,3,pUC,1.5049677317782775,1.903346681903457,32.00967954725912,80.1376908168446,0.38713771954834014,noKan
2,4,pBR322,1.2422066386436181,1.3143364538832352,17.47219235697473,20.638178006136588,0.7985431935367505,noKan
2,4,CloDF,1.706323468070881,1.728639415466284,50.87963237478266,53.56381128916797,0.9317315620024383,noKan
2,4,pUC,1.2230426482990921,1.6615322322443173,16.722796970521443,45.916277095166784,0.3425461331299288,noKan
2,5,pBR322,1.2364414882576664,1.2990815836372807,17.244467231251956,19.920879337237206,0.8156398428803628,noKan
2,5,CloDF,1.7265047456294214,1.7574553610426369,53.281731326390776,57.2257302153592,0.914229691372554,noKan
2,5,pUC,1.3733367583774203,1.7173076932107467,23.630857271930534,52.18797059547327,0.43377805965312266,noKan
3,1,pBR322,1.170832214349456,1.1854555629774166,14.826952106501174,15.343561740668813,0.9022820631885131,noKan
3,1,CloDF,1.54772446632924,1.5171225455293202,35.333049608613386,32.920226751052034,1.0431529902917718,noKan
3,1,pUC,0.8392152981643496,1.1014542465984445,6.911892251191909,12.649088261119333,0.4674906951327875,noKan
3,2,pBR322,1.1855534054300694,1.2087712326581979,15.338349563755715,16.179236818804338,0.8863375340252189,noKan
3,2,CloDF,1.5514656620540208,1.5165468245084572,35.7320002962004,32.920291057869015,1.0534635369127194,noKan
3,2,pUC,0.6456565443977177,1.111496098674581,4.423767476851767,12.931454991937352,0.26477789073427466,noKan
3,3,pBR322,1.1953218713336569,1.2285575806361921,15.681552700476905,16.943362570108672,0.8676242267827011,noKan
3,3,CloDF,1.5367575666664628,1.531921177621527,34.44776910517001,34.05624666377113,0.9822917403095364,noKan
3,3,pUC,0.8545602897860952,1.2576631319972036,7.155898417608134,18.102864021066587,0.34003740770801194,noKan
3,4,pBR322,1.170688980048255,1.2124453187958768,14.823757110503061,16.311238270395773,0.8473663606662744,noKan
3,4,CloDF,1.5196893593805079,1.5220106506174738,33.14060942440879,33.320075362559585,0.9655587283453437,noKan
3,4,pUC,0.7109807685159101,1.0897068728971848,5.141246545140437,12.301940141222696,0.3367959645826914,noKan
3,5,pBR322,1.2049816695926732,1.2479097295431394,16.03764099002996,17.70371801931408,0.8495761199937397,noKan
3,5,CloDF,1.5660164915152395,1.5559514725197703,36.867455380797445,35.98859690909001,0.9959351880865577,noKan
3,5,pUC,0.8803372943166307,1.1128148307619499,7.600861586287944,12.989119484681153,0.5085373208318813,noKan
4,1,pBR322,1.071719230814569,1.2102680186844992,11.798705374777958,16.245954241389,0.6656198311661207,noKan
4,1,CloDF,1.2917633739347392,1.4066918682063463,19.60760859689033,25.51918927821924,0.7286211393057026,noKan
4,1,pUC,0.528023728113412,1.0032796535357307,3.3894618919749386,10.133718072414608,0.23510980010471946,noKan
4,2,pBR322,1.121031114929348,1.2574177533443796,13.248256432525585,18.131896519967277,0.675165112630264,noKan
4,2,CloDF,1.3461259883931629,1.4376305526950386,22.215664786501822,27.399496048291677,0.7739927439352509,noKan
4,2,pUC,0.47633872754102397,0.9812903570464068,2.9986649166703985,9.605442954568474,0.20812081798935944,noKan
4,3,pBR322,1.1941579013915689,1.3563065676634272,15.651026418136844,22.743675483541427,0.6444941395912317,noKan
4,3,CloDF,1.316852892340041,1.4230620099788638,20.748228543268883,26.489399502903556,0.7454357894760015,noKan
4,3,pUC,0.5131835770992543,0.9443132764625219,3.264412055761705,8.806685313419214,0.25676675396776505,noKan
4,4,pBR322,1.0602281768606217,1.1937866072124728,11.497571831529141,15.648082584499457,0.6712426249524636,noKan
4,4,CloDF,1.3450791073375141,1.4565671507552878,22.151002425486123,28.665875655456897,0.7389199660739184,noKan
4,4,pUC,0.43225119501650594,0.9202567450271486,2.7085422349718384,8.32465511707329,0.205402361827235,noKan
4,5,pBR322,1.0852144193569602,1.2359773475255884,12.1779917662667,17.246556215481256,0.6496281606758338,noKan
4,5,CloDF,1.380708292540999,1.4855994496723504,24.053229406100073,30.601013500219313,0.7530400247961061,noKan
4,5,pUC,0.3899384180923167,0.8342744609158338,2.4575073317013447,6.8380107324223465,0.2133170653002824,noKan
5,1,pBR322,0.988622013278956,0.9417701251071257,9.748477339125868,8.75547912634669,0.9995755772584469,noKan
5,1,CloDF,1.1014533164594171,1.0105577236749541,12.665054699615688,10.258787605689328,1.1356639043319747,noKan
5,1,pUC,0.2815071767352562,0.5357880390276369,1.9126249637060704,3.434061706929464,0.2656997794643718,noKan
5,2,pBR322,1.023917937222664,1.0050966210297763,10.570307127384053,10.120046001551795,0.9459816798297268,noKan
5,2,CloDF,1.1110427509226983,1.0386939512288922,12.99273224860688,10.95669745649569,1.0909875694528501,noKan
5,2,pUC,0.14840042347447968,0.2542446306928472,1.4077179768242998,1.7958877276787308,0.2268460509457115,noKan
5,3,pBR322,0.9454579970467413,0.9309847342371244,8.823258273633467,8.541954292330614,0.9168293112593147,noKan
5,3,CloDF,1.047988314284557,0.9796186600396317,11.177705882355822,9.543638175203911,1.0660788812562216,noKan
5,3,pUC,0.23889415972835107,0.48579798242652533,1.7344001521065249,3.0676319415674,0.2392107493611592,noKan
5,4,pBR322,1.042879924359818,1.0548226813171144,11.0444368534473,11.358502136086457,0.8847499814210615,noKan
5,4,CloDF,1.027391031985628,0.9698330234326583,10.657145251140074,9.33030544577006,1.034981002694655,noKan
5,4,pUC,0.1928562334404793,0.375798050244615,1.5593659777447642,2.3767867421102684,0.235410359824711,noKan
5,5,pBR322,0.8872408781746932,0.8966978761837555,7.716924474426301,7.897508658310204,0.8520596444202849,noKan
5,5,CloDF,1.06158940527128,1.0222602481693075,11.536145527177224,10.533619045745736,0.9997686700917011,noKan
5,5,pUC,0.3013606447879711,0.4666331822358703,2.0025930498352817,2.9302146332592116,0.3420562346802471,noKan
6,1,pBR322,1.4627252829543276,1.5114851810479923,29.02850904045739,32.495897523910905,0.8633055719123178,noKan
6,1,CloDF,1.9786732142580776,1.9811363445482657,95.29286956091964,95.77020584573954,0.9843633860917912,noKan
6,1,pUC,1.8414967965359867,1.7673028010367864,69.57845485532886,58.57804918892762,1.1709503169740818,noKan
6,2,pBR322,1.451260204364872,1.5258209936387583,28.27283167538619,33.57149387687004,0.8124946699426417,noKan
6,2,CloDF,1.922538896125431,1.9564001010031193,83.7570321206196,90.48336878008848,0.9145029206211487,noKan
6,2,pUC,1.874582342975242,1.8131519120884771,74.94771062957277,65.07504266659397,1.1367762021584262,noKan
6,3,pBR322,1.437011930499412,1.5188997309694676,27.360981956522583,33.04341495100167,0.7978993467804104,noKan
6,3,CloDF,1.9037758291145404,1.942639952967126,80.17887510326437,87.65620359358554,0.9035962359039983,noKan
6,3,pUC,1.843475102800294,1.7548973924334366,69.74962960066361,56.877271048668085,1.2088619983671935,noKan
6,4,pBR322,1.6572951180864461,1.6149373790513322,45.442913202855586,41.22457269589855,1.078233606312576,noKan
6,4,CloDF,1.9477710921066371,1.9944074444983946,88.69198593071069,98.75805211819092,0.888232565891485,noKan
6,4,pUC,1.8144733604199246,1.7345464151715895,65.26490390762322,54.27340861117194,1.1838718828839987,noKan
6,5,pBR322,1.3900076111595883,1.4939656429911603,24.556161560410846,31.21102773741322,0.7551539601846069,noKan
6,5,CloDF,1.8972712824991687,1.9541546166106063,78.95484198322858,90.00279965293697,0.8663472252151608,noKan
6,5,pUC,1.8420305493213895,1.7636539362233636,69.56921511036379,58.05116088609113,1.1814910650586243,noKan
7,1,pBR322,1.5271136714343811,1.6116695589275933,33.66361315260982,40.92111786940729,0.7988592345131988,noKan
7,1,CloDF,1.9793276877425567,2.028604712500074,95.44250840216246,106.9643391755903,0.884363728881621,noKan
7,1,pUC,1.9499288164656658,1.8597544277876148,89.20798702601202,72.53408381747788,1.2179268899980533,noKan
7,2,pBR322,1.5559774895562033,1.6643140282401945,36.0287108645289,46.20747499826215,0.7576693409839703,noKan
7,2,CloDF,1.994006187149175,2.0442693001179983,98.76401790167056,110.78864381855227,0.8818868229827337,noKan
7,2,pUC,1.9732537729307484,1.913336310617562,94.07847840354991,82.05422755384598,1.1365606863202737,noKan
7,3,pBR322,1.5192539259022217,1.6162584204126549,33.09762990423983,41.3445823263912,0.7760509476243679,noKan
7,3,CloDF,1.9448500277289327,1.986732563473245,88.15858480468656,97.06265968952032,0.898083363654758,noKan
7,3,pUC,1.9430819151224519,1.8466250646875244,87.74684457979741,70.35950623917857,1.235267343586979,noKan
7,4,pBR322,1.7053633350116943,1.6190706854289416,50.778875577767735,41.60024093636863,1.196594984177852,noKan
7,4,CloDF,2.0003093916557186,2.047101016355948,100.2113453236408,111.59395141263299,0.889662628376031,noKan
7,4,pUC,1.9516216135386308,1.8572750006883352,89.47255436759805,72.00055859720847,1.2288570988726246,noKan
7,5,pBR322,1.5328558567200758,1.6207995531208017,34.11320199352164,41.82175172714434,0.7934464794746273,noKan
7,5,CloDF,2.006724610281567,2.0523587454871715,101.6500880813607,112.99427783130102,0.8914916399312149,noKan
7,5,pUC,1.9121794074093355,1.8431735705562684,81.69450256627307,69.6988021309595,1.157999575496692,noKan
8,1,pBR322,1.33315792520079,1.4549226871376038,21.56240418783385,28.620471039057662,0.7214991660274378,noKan
8,1,CloDF,1.753928799860083,1.8290960810319152,56.77056391570506,67.4771302295644,0.8263266383685814,noKan
8,1,pUC,1.600826498317202,1.5388905100464152,39.91600372949441,34.6098126304329,1.125940222925029,noKan
8,2,pBR322,1.2651717028064897,1.3967731622350303,18.434848600715544,24.9477648868174,0.6991401374969088,noKan
8,2,CloDF,1.7049450123999772,1.7907646458619393,50.76253643968891,61.78877087546385,0.8048717901381389,noKan
8,2,pUC,1.465968747307084,1.4335294456549708,29.26102357206102,27.139374242928287,1.0416624859197807,noKan
8,3,pBR322,1.254257324546672,1.3916751597352166,17.985946158781793,24.67684081388811,0.6882322519531129,noKan
8,3,CloDF,1.6690043677535493,1.768256512662579,46.7329274383335,58.72474242612039,0.7786836914396499,noKan
8,3,pUC,1.4902528774775723,1.449340152040578,30.994526002547772,28.328239605592074,1.0644088588277778,noKan
8,4,pBR322,1.5099671717654262,1.5042528904226187,32.40027321885684,31.95842352077234,0.9824401087557884,noKan
8,4,CloDF,1.6501524949521726,1.7590975762404328,44.69588462173604,57.42499131255331,0.7609525161525755,noKan
8,4,pUC,1.3649453886504406,1.3194375763101067,23.179463127542295,20.878207246199814,1.0630625620395326,noKan
8,5,pBR322,1.3276692941929635,1.4787109010296204,21.2724392679019,30.118084205198315,0.6734259866564732,noKan
8,5,CloDF,1.6792527714660463,1.7809660022783642,47.86867617274509,60.45153849303569,0.7750796542444675,noKan
8,5,pUC,1.5979958790860016,1.5836947823218808,39.63198572673988,38.41894324296802,1.0090641393789066,noKan
9,1,pBR322,1.1839392018022223,1.380424546214793,15.28064598307729,24.024868348467503,0.5944425805027876,noKan
9,1,CloDF,1.5425394149758098,1.692657921618648,34.899020720767425,49.31221935387875,0.6876348877666155,noKan
9,1,pUC,1.1510133827278217,1.193431902840549,14.191746667518274,15.62341390163271,0.8433107508031102,noKan
9,2,pBR322,1.211057009944924,1.4298328785339909,16.25945881497355,26.91613823882793,0.5671374208835079,noKan
9,2,CloDF,1.507690880470139,1.6852302548405438,32.207447806661754,48.49444200084201,0.6439584691709318,noKan
9,2,pUC,1.2489434277411096,1.3450441799150832,17.787634745723654,22.16715190952294,0.7564939658967104,noKan
9,3,pBR322,1.152547268074523,1.3588180008801833,14.215315479223655,22.86899678015376,0.5781609976046654,noKan
9,3,CloDF,1.514750521789402,1.7146813696805043,32.73172699626914,51.849411958472366,0.6122395767743664,noKan
9,3,pUC,1.1810785397650518,1.2444623792603908,15.191812040347644,17.569882990365382,0.8072731178915071,noKan
9,4,pBR322,1.3133709180539552,1.3460823525896402,20.585312842652836,22.199303365067035,0.8824701686289634,noKan
9,4,CloDF,1.4841100691388744,1.678059924319334,30.49026731758426,47.665021769044536,0.6188502031989204,noKan
9,4,pUC,1.3270842494325128,1.3987006734762655,21.247624172219812,25.063875102369156,0.8083363100657648,noKan
9,5,pBR322,1.21285457253848,1.443799269581783,16.327491257655776,27.788788047212208,0.5515767227989792,noKan
9,5,CloDF,1.4772308706815631,1.6735566672821902,30.025931053537615,47.16278304006325,0.6154617340517934,noKan
9,5,pUC,1.3850667432212642,1.4547270276639699,24.284989103101847,28.534124976381772,0.8168128942070609,noKan
10,1,pBR322,1.1307473210107355,1.2885770424847973,13.527700969505638,19.49946438120016,0.644350379059722,noKan
10,1,CloDF,1.3464033200123227,1.4500200372226848,22.251343784349967,28.305550375568753,0.7525153314667227,noKan
10,1,pUC,1.0688135190814894,1.0973897828993213,11.816206548369271,12.58367884765246,0.8562465498140538,noKan
10,2,pBR322,1.1850157499894471,1.3519328166901843,15.314463363042613,22.52291700030665,0.6369483737170337,noKan
10,2,CloDF,1.3547710456003337,1.4972935273344954,22.656612952839904,31.470725934523088,0.6886827719545887,noKan
10,2,pUC,1.0066634968104182,1.0849742737139725,10.178589387689406,12.191988487582378,0.7527905504697155,noKan
10,3,pBR322,1.0769603751147891,1.2416656851448042,11.964005988192836,17.51778218865012,0.6271452904765085,noKan
10,3,CloDF,1.364570711118156,1.5476508332978745,23.164025465281792,35.331069739982276,0.6280363960941783,noKan
10,3,pUC,0.8507673231755329,0.879699371063304,7.102049108598547,7.592950275641918,0.8038093668937271,noKan
10,4,pBR322,1.2184077014649872,1.2039365715765538,16.538805160080774,16.0105435811646,0.9717042837630957,noKan
10,4,CloDF,1.3075117393389142,1.4742432564339296,20.345257784835045,29.88840248485623,0.6476195915171176,noKan
10,4,pUC,0.9680995494640733,1.022077946288261,9.354873760136055,10.646061057732284,0.7880006200483574,noKan
10,5,pBR322,1.1330911790521896,1.3165789826133898,13.595478126884403,20.78085849834225,0.6076313095983944,noKan
10,5,CloDF,1.2427773732764218,1.3985754889266222,17.503871658979822,25.074793270530993,0.6588869686943568,noKan
10,5,pUC,1.1084145662546323,1.1687153058622688,12.910112220475767,14.879150033211195,0.8028712702171198,noKan
11,1,pBR322,1.061447592975714,1.2886315116752682,11.522153562476996,19.475082067221575,0.5419139532619505,noKan
11,1,CloDF,1.1909465445852312,1.3635511833311007,15.532616582039225,23.114158040351196,0.6288147359950788,noKan
11,1,pUC,0.7554812783565752,0.8364971441620455,5.732900029318862,6.911644876422268,0.6834768218389172,noKan
11,2,pBR322,1.1094778266352208,1.3732438341497577,12.872964665732956,23.666036103250363,0.5027828489061542,noKan
11,2,CloDF,1.2030136310095088,1.4033600993806676,15.967518640317223,25.33880696846791,0.5911984934680575,noKan
11,2,pUC,0.7350092091442132,0.9131061195400064,5.4661671628300565,8.257194797511572,0.5406308558101448,noKan
11,3,pBR322,1.0162764270771592,1.263011780310467,10.388174665997315,18.34575059361583,0.5122264758319849,noKan
11,3,CloDF,1.1822642377471917,1.4375238708195834,15.226889864000782,27.426081229610205,0.5191734543195253,noKan
