Day,ExpRep,PCN,log(transposon copy),log(plasmid copy),transposon copy,plasmid copy,T/P,Kan
2,2,CloDF,2.197028118646022,2.4871818162631936,157.75300751168788,312.0786940147878,0.5160336646641256,Kan
2,3,Chromosome,0.6099899819472306,0.0,4.07971157029228,0.0,,Kan
2,3,pBR322,1.6917440193671611,1.587927625187656,49.34938712937719,38.85627808299812,1.2709610867234051,Kan
2,3,CloDF,2.2079112638529725,2.4845423799760358,162.56907131494188,307.66857459470356,0.5289359129473511,Kan
2,4,Chromosome,0.6085939089215707,0.0,4.071050072521814,0.0,,Kan
2,4,pBR322,1.7024304244818522,1.5766721249152489,50.54206509320351,37.773454421898194,1.3364184522497944,Kan
2,4,CloDF,2.2076586267691947,2.479095718007834,161.67134712743137,302.47122691749934,0.5353788083527015,Kan
2,5,Chromosome,0.601915271243146,0.0,4.001346843601102,0.0,,Kan
2,5,pBR322,1.6455460859135265,1.5355248574280889,44.34933044639053,34.43503644104697,1.288761077893447,Kan
2,5,CloDF,2.194403351490223,2.4594996673756677,156.69255475126837,288.68315868881575,0.5434015751154424,Kan
3,1,Chromosome,0.7176604409142441,0.0,5.284209400528385,0.0,,Kan
3,1,pBR322,1.780439911558412,1.70304093442833,60.497686736611804,50.814563801306484,1.1966206555266974,Kan
3,1,CloDF,2.0082662727722127,2.4612412667069488,102.02137428300465,294.74534015594514,0.3572001547477191,Kan
3,2,Chromosome,0.708666648040886,0.0,5.122325553965828,0.0,,Kan
3,2,pBR322,1.7826462851902523,1.719631535391393,60.96185836982727,52.76972328303603,1.1563216855744711,Kan
3,2,CloDF,1.9049901563427778,2.4366294823872967,80.67603931104308,280.08033848829945,0.29662128542377836,Kan
3,3,Chromosome,0.6725740868111445,0.0,4.709559068288788,0.0,,Kan
3,3,pBR322,1.7332269031797098,1.6918010335959988,54.50453494174473,49.389690716723265,1.100898286191183,Kan
3,3,CloDF,2.06185396367915,2.489117445824339,115.36173315051967,308.5911217079961,0.3739987278896298,Kan
3,4,Chromosome,0.707748553540529,0.0,5.131623163708051,0.0,,Kan
3,4,pBR322,1.792465207667126,1.7701352277076579,62.601874514728536,59.38814951271593,1.0528273553183563,Kan
3,4,CloDF,1.9933125739255733,2.432797037066343,98.49869954973491,271.0813292106352,0.3640790124948403,Kan
3,5,Chromosome,0.6714222803664959,0.0,4.698910571849323,0.0,,Kan
3,5,pBR322,1.7366853412657033,1.7174840727557046,54.590194472171305,52.38972120862555,1.046493333762775,Kan
3,5,CloDF,2.00674005852767,2.4258165194312284,101.63054826562895,266.852484394384,0.3810223474344643,Kan
4,1,Chromosome,0.6764686200547733,0.0,4.761062465015784,0.0,,Kan
4,1,pBR322,1.7843773798689178,1.9408271080484818,60.9082143125193,87.41909617307233,0.6977559184963513,Kan
4,1,CloDF,1.6860199859839138,2.48594268490426,48.5933952089867,306.7184842242284,0.15856002254588497,Kan
4,2,Chromosome,0.6771211259875479,0.0,4.75572384384931,0.0,,Kan
4,2,pBR322,1.786059338165587,1.9519381087689132,61.36809019721098,90.82222981047069,0.6846341957443024,Kan
4,2,CloDF,1.6451643131096223,2.571407307631073,44.19411338051751,375.8578952985649,0.1194439879956646,Kan
4,3,Chromosome,0.688311563039735,0.0,4.8792725198319555,0.0,,Kan
4,3,pBR322,1.7122682770401605,1.8826764301137686,51.598875531353656,76.40298512414365,0.6773997786382231,Kan
4,3,CloDF,1.7855605484905128,2.5187162545428934,61.10100105597649,330.6159590646975,0.18488856630014858,Kan
4,4,Chromosome,0.7021829817431274,0.0,5.055391688467878,0.0,,Kan
4,4,pBR322,1.7138841085814167,1.8900778311616702,51.82322670399739,77.66255399080747,0.66689345092321,Kan
4,4,CloDF,1.6532949272514206,2.4155629304714603,45.02874033490411,260.4912683655293,0.17287637494921815,Kan
4,5,Chromosome,0.6857233875444391,0.0,4.850644880468895,0.0,,Kan
4,5,pBR322,1.7328782558445297,1.9064892682635513,54.27669690138581,80.79063708676914,0.670940803845391,Kan
4,5,CloDF,1.7063523256136657,2.4567979969795943,50.91356368999294,286.78030204937266,0.177680417291585,Kan
5,1,Chromosome,0.4827123677452032,0.0,3.041532595404691,0.0,,Kan
5,1,pBR322,1.5043939964522937,1.1719327765739729,32.01591430701408,14.910442451006167,2.150696818584073,Kan
5,1,CloDF,1.233844034669638,1.5043709872910138,17.17869808186666,32.14216389972544,0.5367849811178704,Kan
5,2,Chromosome,0.5076880601583084,0.0,3.2237908240483155,0.0,,Kan
5,2,pBR322,1.5204891790352726,1.1905665742520835,33.275448356585706,15.568897400247488,2.1391456074632833,Kan
5,2,CloDF,1.187231147596005,1.7202789839158907,15.394119439255668,52.552080185393244,0.29312771004697286,Kan
5,3,Chromosome,0.4990716630473074,0.0,3.1623950345590672,0.0,,Kan
5,3,pBR322,1.5025427801993214,1.193374047189813,31.936180720039776,15.629954447507975,2.040644078826785,Kan
5,3,CloDF,1.3209892325978003,1.6417561718474742,20.994852946283476,43.91755445068145,0.4779468833335769,Kan
5,4,Chromosome,0.5289882035500529,0.0,3.3938062328441876,0.0,,Kan
5,4,pBR322,1.50236186219857,1.1771914508788226,31.874762799891027,15.066532531837511,2.114439902569454,Kan
5,4,CloDF,1.2211556647490838,1.5809038213193374,16.654186623356853,38.1742679242759,0.43695479075202687,Kan
5,5,Chromosome,0.4745376583248419,0.0,2.9831488995019626,0.0,,Kan
5,5,pBR322,1.5094223253022454,1.2055236668927296,32.45831580548509,16.12544407827402,2.0136033887492775,Kan
5,5,CloDF,1.2646498843065412,1.6285842619026054,18.443512330280672,42.795165282002664,0.4329775473151128,Kan
6,1,Chromosome,0.3595115682802102,0.0,2.2951359383189707,0.0,,Kan
6,1,pBR322,1.3531802893052438,1.241280512498727,22.573886115015554,17.468854142777378,1.2944568140480137,Kan
6,1,CloDF,1.175442946619224,1.351562623996921,15.09029719231152,22.674233425540137,0.6670112997561707,Kan
6,2,Chromosome,-0.013014092486153185,0.0,0.9759884203404855,0.0,,Kan
6,2,pBR322,1.3207881598080282,1.2007315809437156,20.950481168153356,15.885979337795888,1.3184689885493024,Kan
6,2,CloDF,1.2037201832436297,1.4355620021776438,15.9966204974421,27.280860428721592,0.5863599767264425,Kan
6,3,Chromosome,0.3618634330172769,0.0,2.3194399983147256,0.0,,Kan
6,3,pBR322,1.3131024008511372,1.2097221573608585,20.672611547014224,16.275886031285822,1.2693568845716403,Kan
6,3,CloDF,1.226640373915526,1.4370521945655967,16.884340295175576,27.469920185891123,0.6163391688144262,Kan
6,4,Chromosome,0.11377229831879813,0.0,1.3059273585757405,0.0,,Kan
6,4,pBR322,1.3125701808380186,1.2046791058898252,20.569974636135356,16.04349137352128,1.2826380190857816,Kan
6,4,CloDF,1.1270749717454756,1.336750209176638,13.404677256056958,21.729772314881995,0.6170810749794537,Kan
6,5,Chromosome,0.381318620729578,0.0,2.4281144686731566,0.0,,Kan
6,5,pBR322,1.3064697422951912,1.2020179300356495,20.374978620570637,16.06168152873141,1.2722645025794794,Kan
6,5,CloDF,1.1104516897774277,1.3945713798553305,12.89993722259352,24.81045698376165,0.5198725400264277,Kan
7,1,Chromosome,0.4457417222924866,0.0,2.7944705782705133,0.0,,Kan
7,1,pBR322,1.4707376363018503,1.2254774776704127,29.607975403152732,16.855946679549145,1.7595758276003695,Kan
7,1,CloDF,1.2662554360248703,1.2836295839042167,18.583921250164057,19.51239951989415,0.9623497692962873,Kan
7,2,Chromosome,0.20006271157863986,0.0,1.5862222000562178,0.0,,Kan
7,2,pBR322,1.3943109443971113,1.1388502132470018,24.867280241564487,13.790852843416596,1.8016272655465677,Kan
7,2,CloDF,1.321543303558412,1.477409647230024,20.991949568680337,30.087326369138623,0.6988019482431085,Kan
7,3,Chromosome,0.43223067813444277,0.0,2.7109204163442437,0.0,,Kan
7,3,pBR322,1.4344701943007792,1.2126558245980565,27.26062786968383,16.33387244480026,1.668070413117684,Kan
7,3,CloDF,1.2355767351033258,1.304934288461966,17.295630798618976,20.387791617613942,0.8530063672916147,Kan
7,4,Chromosome,0.32441538613388726,0.0,2.1293783945974285,0.0,,Kan
7,4,pBR322,1.3912027962226918,1.1525749460633556,24.67214922488466,14.239579617064201,1.7324769272103284,Kan
7,4,CloDF,1.211570714534719,1.3455683740807807,16.304577288884285,22.232538829090654,0.7349025223504227,Kan
7,5,Chromosome,0.4264285591765095,0.0,2.675668726382297,0.0,,Kan
7,5,pBR322,1.3843813182654754,1.1567342983964017,24.340181709697635,14.430605776190058,1.6896710342056727,Kan
7,5,CloDF,1.1885810257292488,1.3768506217022594,15.458406360350127,23.865080099083627,0.6482896399349038,Kan
8,1,Chromosome,0.6422623251889213,0.0,4.397141716263412,0.0,,Kan
8,1,pBR322,1.6496502011795124,1.193805767426274,44.6732219609084,15.633609850635041,2.857347334910146,Kan
8,1,CloDF,1.3909098550832095,1.1918675154342961,24.605174665512635,15.56481069774795,1.5819514886559307,Kan
8,2,Chromosome,0.38055466322495174,0.0,2.4049265376299114,0.0,,Kan
8,2,pBR322,1.6193353357206683,1.1745990856904458,41.6372514954555,14.955260773364962,2.784945995542158,Kan
8,2,CloDF,1.4320293380989355,1.4325747287656905,27.066389478924595,27.099312710504677,0.9991350125619953,Kan
8,3,Chromosome,0.6039127176402247,0.0,4.020803942065647,0.0,,Kan
8,3,pBR322,1.6773234314543888,1.2574145065422577,47.67408469863375,18.09593241582686,2.637241013720606,Kan
8,3,CloDF,1.4496472615052467,1.3070177559784637,28.19313804177072,20.32557569213137,1.3891210851570497,Kan
8,4,Chromosome,0.5012683109031354,0.0,3.1926322926557122,0.0,,Kan
8,4,pBR322,1.6206912482077225,1.1776154582648442,41.76365079568757,15.060656286817727,2.7740542710889273,Kan
8,4,CloDF,1.3814439362100759,1.333008334011824,24.080293795116884,21.535882339377896,1.1182113470395636,Kan
8,5,Chromosome,0.5911402469260028,0.0,3.905797389637547,0.0,,Kan
8,5,pBR322,1.617741233592181,1.185374214118385,41.66269528778667,15.406943456041857,2.7067100755120084,Kan
8,5,CloDF,1.3808725562028317,1.3816088302722174,24.042640464921778,24.09126577292864,0.9984738222339543,Kan
9,1,Chromosome,0.5953021352220956,0.0,3.9405985494713396,0.0,,Kan
9,1,pBR322,1.6846639486472343,1.3562824664343098,48.403646222990595,22.72423087273088,2.1308531095127132,Kan
9,1,CloDF,1.4863498990354003,1.4241275734975016,30.707125529237544,26.6655827245506,1.1545818409024915,Kan
9,2,Chromosome,0.44976161332244247,0.0,2.820423418338736,0.0,,Kan
9,2,pBR322,1.6614306988975323,1.3637273804086043,45.90152018058222,23.11681049336625,1.9854871382159545,Kan
9,2,CloDF,1.4093225908722922,1.5997601317904762,25.67195466005349,39.82631151392382,0.6452038304840712,Kan
9,3,Chromosome,0.6123392117450038,0.0,4.097182200072594,0.0,,Kan
9,3,pBR322,1.7526320395236323,1.4732281501030802,56.86336724898351,29.82013830768678,1.9056128390936646,Kan
9,3,CloDF,1.4646460760837396,1.4846869709226238,29.173459032508248,30.5517104340161,0.9549654817426626,Kan
9,4,Chromosome,0.5409514062082271,0.0,3.480195184302595,0.0,,Kan
9,4,pBR322,1.6919165993541814,1.3952476620264462,49.24847219176888,24.85794586185639,1.98031689999691,Kan
